  TG2B  [ioft]  33.199997 (bytes 33 33 21 00 00 00 00 00)
  TH0T  [flt ]  34.912415 (bytes 50 a6 0b 42)
  TH0x  [flt ]  34.912415 (bytes 50 a6 0b 42)
  TIOP  [flt ]  34.17154 (bytes a8 af 08 42)
  TMVR  [flt ]  36.063065 (bytes 94 40 10 42)
  TPD0  [flt ]  43.180573 (bytes e8 b8 2c 42)
  TPD1  [flt ]  42.747253 (bytes 30 fd 2a 42)
  TPD2  [flt ]  44.047226 (bytes 5c 30 30 42)
  TPD3  [flt ]  43.28891 (bytes d8 27 2d 42)
  TPD4  [flt ]  43.28891 (bytes d8 27 2d 42)
  TPD5  [flt ]  43.93889 (bytes 6c c1 2f 42)
  TPD6  [flt ]  43.830566 (bytes 80 52 2f 42)
  TPD7  [flt ]  43.28891 (bytes d8 27 2d 42)
  TPDX  [flt ]  44.047226 (bytes 5c 30 30 42)
  TPMP  [flt ]  37.234238 (bytes dc ef 14 42)
  TPSP  [flt ]  36.081085 (bytes 08 53 10 42)
  TR0Z  [ioft]  51.850006 (bytes 9a d9 33 00 00 00 00 00)
  TR1d  [ioft]  2.8147498e+14 (bytes f1 67 fe ff ff ff ff ff)
  TR2d  [ioft]  34.88687 (bytes 0a e3 22 00 00 00 00 00)
  TR3d  [ioft]  2.8147498e+14 (bytes f1 67 fe ff ff ff ff ff)
  TR4d  [ioft]  36.932434 (bytes b4 ee 24 00 00 00 00 00)
  TR5d  [ioft]  36.01802 (bytes 9d 04 24 00 00 00 00 00)
  TRD0  [flt ]  40.90564 (bytes 60 9f 23 42)
  TRD1  [flt ]  42.205597 (bytes 88 d2 28 42)
  TRD2  [flt ]  42.42227 (bytes 68 b0 29 42)
  TRD3  [flt ]  41.01396 (bytes 4c 0e 24 42)
  TRD4  [flt ]  42.205597 (bytes 88 d2 28 42)
  TRD5  [flt ]  42.313934 (bytes 78 41 29 42)
  TRD6  [flt ]  41.772278 (bytes d0 16 27 42)
  TRD7  [flt ]  41.447296 (bytes 08 ca 25 42)
  TRDX  [flt ]  42.42227 (bytes 68 b0 29 42)
  TSCD  [flt ]  36.932434 (bytes d0 ba 13 42)
  TVA0  [flt ]  30.821012 (bytes 6f 91 f6 41)
  TVD0  [flt ]  44.198254 (bytes 03 cb 30 42)
  TVM0  [flt ]  37.34224 (bytes 74 5e 15 42)
  TVM1  [flt ]  12.759479 (bytes d3 26 4c 41)
  TVM2  [flt ]  4.3273773 (bytes e0 79 8a 40)
  TVM3  [flt ]  1.930189 (bytes 6f 10 f7 3f)
  TVS0  [flt ]  32.420033 (bytes 1d ae 01 42)
  TVS1  [flt ]  33.26456 (bytes e9 0e 05 42)
  TVSx  [flt ]  33.26456 (bytes e9 0e 05 42)
  TW0P  [flt ]  36.909912 (bytes c0 a3 13 42)
  Ta08  [flt ]  0 (bytes 00 00 00 00)
  Ta09  [flt ]  7.791 (bytes df 4f f9 40)
  Ta0C  [flt ]  0 (bytes 00 00 00 00)
  Ta0D  [flt ]  7.791 (bytes df 4f f9 40)
  Te04  [flt ]  37.198788 (bytes 8f cb 14 42)
  Te05  [flt ]  42.64879 (bytes 5c 98 2a 42)
  Te06  [flt ]  44.315624 (bytes 33 43 31 42)
  Tg0e  [flt ]  37.463234 (bytes 5a da 15 42)
  Tg0f  [flt ]  42.071236 (bytes f2 48 28 42)
  Tg0m  [flt ]  37.723415 (bytes c7 e4 16 42)
  Tg0n  [flt ]  42.331413 (bytes 5e 53 29 42)
  Tg0q  [flt ]  37.57366 (bytes 6e 4b 16 42)
  Tg0r  [flt ]  42.181664 (bytes 06 ba 28 42)
  Th04  [flt ]  36.70893 (bytes f2 d5 12 42)
  Th05  [flt ]  36.70893 (bytes f2 d5 12 42)
  Th06  [flt ]  36.953125 (bytes 00 d0 13 42)
  Th08  [flt ]  37.014107 (bytes 72 0e 14 42)
  Th09  [flt ]  43.014107 (bytes 72 0e 2c 42)
  Th0A  [flt ]  44.265625 (bytes 00 10 31 42)
  Th0C  [flt ]  36.96996 (bytes 3d e1 13 42)
  Th0D  [flt ]  36.96996 (bytes 3d e1 13 42)
  Th0E  [flt ]  37.25 (bytes 00 00 15 42)
  Th0G  [flt ]  37.63326 (bytes 75 88 16 42)
  Th0H  [flt ]  37.63326 (bytes 75 88 16 42)
  Th0I  [flt ]  37.875 (bytes 00 80 17 42)
  Th0K  [flt ]  37.20445 (bytes 5b d1 14 42)
  Th0L  [flt ]  37.20445 (bytes 5b d1 14 42)
  Th0M  [flt ]  37.546875 (bytes 00 30 16 42)
  Tm0B  [flt ]  37.02704 (bytes b0 1b 14 42)
  Tp00  [flt ]  38.174313 (bytes 7f b2 18 42)
  Tp01  [flt ]  44.27431 (bytes e5 18 31 42)
  Tp02  [flt ]  47.603127 (bytes 9a 69 3e 42)
  Tp04  [flt ]  38.055233 (bytes 8f 38 18 42)
  Tp05  [flt ]  43.142235 (bytes a6 91 2c 42)
  Tp06  [flt ]  45.131 (bytes 25 86 34 42)
  Tp08  [flt ]  37.82655 (bytes 63 4e 17 42)
  Tp09  [flt ]  43.926548 (bytes c9 b4 2f 42)
  Tp0A  [flt ]  46.9 (bytes 9a 99 3b 42)
  Tp0C  [flt ]  37.94928 (bytes 10 cc 17 42)
  Tp0D  [flt ]  43.036278 (bytes 26 25 2c 42)
  Tp0E  [flt ]  44.53725 (bytes 25 26 32 42)
  Tp0a  [flt ]  37.874046 (bytes 06 7f 17 42)
  Tp0b  [flt ]  43.324047 (bytes d3 4b 2d 42)
  Tp0c  [flt ]  42 (bytes 00 00 28 42)
  Tp0e  [flt ]  37.948723 (bytes 7e cb 17 42)
  Tp0f  [flt ]  44.04872 (bytes e4 31 30 42)
  Tp0g  [flt ]  46.9625 (bytes 9a d9 3b 42)
  Tp0i  [flt ]  37.54022 (bytes 2f 29 16 42)
  Tp0j  [flt ]  42.62722 (bytes 46 82 2a 42)
  Tp0k  [flt ]  44.506 (bytes 25 06 32 42)
  Tp0m  [flt ]  38.050495 (bytes b5 33 18 42)
  Tp0n  [flt ]  44.150494 (bytes 1b 9a 30 42)
  Tp0o  [flt ]  47.2125 (bytes 9a d9 3c 42)
  Tp0q  [flt ]  37.022064 (bytes 98 16 14 42)
  Tp0r  [flt ]  42.109062 (bytes ae 6f 28 42)
  Tp0s  [flt ]  44.131 (bytes 25 86 30 42)
  Ts0K  [flt ]  36.32107 (bytes c7 48 11 42)
  Ts0L  [flt ]  36.32107 (bytes c7 48 11 42)
  Ts0M  [flt ]  36.71875 (bytes 00 e0 12 42)
  Ts0O  [flt ]  37.109337 (bytes f6 6f 14 42)
  Ts0P  [flt ]  37.109337 (bytes f6 6f 14 42)
  Ts0Q  [flt ]  37.640625 (bytes 00 90 16 42)
  Ts0S  [flt ]  37.440304 (bytes df c2 15 42)
  Ts0T  [flt ]  37.440304 (bytes df c2 15 42)
  Ts0U  [flt ]  37.640625 (bytes 00 90 16 42)
  Ts0W  [flt ]  37.48831 (bytes 08 f4 15 42)
  Ts0X  [flt ]  42.938313 (bytes d5 c0 2b 42)
  Ts0Y  [flt ]  44.8 (bytes 33 33 33 42)
  Ts0a  [flt ]  37.691708 (bytes 4f c4 16 42)
  Ts0b  [flt ]  37.691708 (bytes 4f c4 16 42)
  Ts0c  [flt ]  38.171875 (bytes 00 b0 18 42)
  Ts1P  [flt ]  30.0625 (bytes 00 80 f0 41)
  TsOP  [flt ]  31.0625 (bytes 00 80 f8 41)
  Tz11  [flt ]  0 (bytes 00 00 00 00)
  Tz12  [flt ]  0 (bytes 00 00 00 00)
  Tz13  [flt ]  0 (bytes 00 00 00 00)
  Tz14  [flt ]  0 (bytes 00 00 00 00)
  Tz15  [flt ]  0 (bytes 00 00 00 00)
  Tz16  [flt ]  0 (bytes 00 00 00 00)
  Tz17  [flt ]  0 (bytes 00 00 00 00)
  Tz18  [flt ]  0 (bytes 00 00 00 00)
  Tz1j  [flt ]  0 (bytes 00 00 00 00)
  U1B0  [hex_]  0 (bytes 00 00 00 00 00 00 00 00 00 00 00 00)
  U1D0  [ui16]  0 (bytes 00 00)
  U1N0  [ui32]  0 (bytes 00 00 00 00)
  U1R0  [ui16]  0 (bytes 00 00)
  U1S0  [ui8 ]  0 (bytes 00)
  U1bs  [ui8 ]  0 (bytes 00)
  U2B0  [hex_]  0 (bytes 00 00 00 00 00 00 00 00 00 00 00 00)
  U2D0  [ui16]  0 (bytes 00 00)
  U2N0  [ui32]  0 (bytes 00 00 00 00)
  U2R0  [ui16]  0 (bytes 00 00)
  U2S0  [ui8 ]  0 (bytes 00)
  U2bs  [ui8 ]  0 (bytes 00)
  U3B0  [hex_]  0 (bytes 00 00 00 00 00 00 00 00 00 00 00 00)
  U3D0  [ui16]  0 (bytes 00 00)
  U3N0  [ui32]  0 (bytes 00 00 00 00)
  U3R0  [ui16]  0 (bytes 00 00)
  U3S0  [ui8 ]  0 (bytes 00)
  U3bs  [ui8 ]  0 (bytes 00)
  UB0T  [ui64]  (bytes 00 00 00 00 00 00 00 00)
  UBAC  [si16]  0 (bytes 00 00)
  UBAT  [si16]  0 (bytes 00 00)
  UBAV  [ui16]  0 (bytes 00 00)
  UBCR  [hex_]  1 (bytes 01)
  UBD0  [ui16]  0 (bytes 00 00)
  UBDD  [si16]  0 (bytes 00 00)
  UBFC  [ui16]  0 (bytes 00 00)
  UBHR  [hex_]  0 (bytes 00)
  UBID  [si16]  0 (bytes 00 00)
  UBIS  [si16]  0 (bytes 00 00)
  UBNC  [ui16]  0 (bytes 00 00)
  UBPC  [si16]  0 (bytes 00 00)
  UBPF  [ui16]  0 (bytes 00 00)
  UBPI  [si16]  0 (bytes 00 00)
  UBPN  [ui16]  0 (bytes 00 00)
  UBPR  [si16]  0 (bytes 00 00)
  UBPV  [ui16]  0 (bytes 00 00)
  UBRA  [hex_]  0 (bytes 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00)
  UBRM  [si16]  0 (bytes 00 00)
  UBRS  [si16]  0 (bytes 00 00)
  UBSS  [ui16]  0 (bytes 00 00)
  UBUI  [ui8 ]  0 (bytes 00)
  UCFG  [hex_]  1044 (bytes 04 14)
  UPOC  [ui16]  0 (bytes 00 00)
  UPOF  [hex_]  0 (bytes 00)
  UPOR  [flag]  false (bytes 00)
  UPOS  [ui8 ]  0 (bytes 00)
  UPOT  [ui8 ]  0 (bytes 00)
  VBUS  [ui32]  0 (bytes 00 00 00 00)
  VD0R  [flt ]  0.016178265 (bytes 48 88 84 3c)
  VP0R  [flt ]  11.393319 (bytes 09 4b 36 41)
  VP0b  [flt ]  0.7505113 (bytes 82 21 40 3f)
  VP1b  [flt ]  0.09761735 (bytes 9b eb c7 3d)
  VP2b  [flt ]  0.7156293 (bytes 7b 33 37 3f)
  VP2l  [flt ]  1.800293 (bytes 00 70 e6 3f)
  VP3b  [flt ]  0.54059726 (bytes 95 64 0a 3f)
  VP4b  [flt ]  1.0233765 (bytes 00 fe 82 3f)
  VP7b  [flt ]  0.7863617 (bytes 00 4f 49 3f)
  VP7l  [flt ]  3.300888 (bytes c0 41 53 40)
  VP8l  [flt ]  1.2071838 (bytes 00 85 9a 3f)
  VP9b  [flt ]  0.78782654 (bytes 00 af 49 3f)
  VP9l  [flt ]  1.7966309 (bytes 00 f8 e5 3f)
  VPbb  [flt ]  0.54273987 (bytes 00 f1 0a 3f)
  VPdb  [flt ]  1.250473 (bytes 80 0f a0 3f)
  VPkl  [flt ]  1.2079163 (bytes 00 9d 9a 3f)
  VR4l  [flt ]  0.7361908 (bytes 00 77 3c 3f)
  VR5b  [flt ]  0.78983396 (bytes 8f 32 4a 3f)
  VR6b  [flt ]  0.7863479 (bytes 19 4e 49 3f)
  VR8b  [flt ]  0.6004944 (bytes 00 ba 19 3f)
  VRab  [flt ]  0.58018667 (bytes 1d 87 14 3f)
  VRcb  [flt ]  0.88092136 (bytes 10 84 61 3f)
  VRcl  [flt ]  0.8069763 (bytes 00 96 4e 3f)
  VReb  [flt ]  1.1238556 (bytes 80 da 8f 3f)
  Vb0f  [flt ]  11.4168 (bytes 36 ab 36 41)
  Vb1f  [flt ]  11.413212 (bytes 84 9c 36 41)
  WKTP  [ui8 ]  0 (bytes 00)
  aBID  [ui32]  352321536 (bytes 15 00 00 00)
  aDC#  [ui32]  1962934272 (bytes 75 00 00 00)
  aP00  [ui32]  0 (bytes 00 00 00 00)
  aP01  [ui32]  1191903232 (bytes 47 0b 00 00)
  aP02  [ui32]  100663296 (bytes 06 00 00 00)
  aP58  [ui32]  469762048 (bytes 1c 00 00 00)
  aP59  [ui32]  33554432 (bytes 02 00 00 00)
  aP5a  [ui32]  33554432 (bytes 02 00 00 00)
  aP5b  [ui32]  100663296 (bytes 06 00 00 00)
  aP5c  [ui32]  33554432 (bytes 02 00 00 00)
  aP5d  [ui32]  50331648 (bytes 03 00 00 00)
  aP5e  [ui32]  50331648 (bytes 03 00 00 00)
  aP70  [ui32]  3725328384 (bytes de 0c 00 00)
  bFRC  [ui8 ]  0 (bytes 00)
  bFRS  [ui8 ]  0 (bytes 00)
  bHLD  [ui32]  0 (bytes 00 00 00 00)
  bPHD  [flag]  false (bytes 00)
  bfD0  [hex_]  0 (bytes 00 00)
  ceNn  [flt ]  0 (bytes 00 00 00 00)
  ceP0  [flt ]  0 (bytes 00 00 00 00)
  ceP1  [flt ]  0 (bytes 00 00 00 00)
  cePB  [flt ]  0 (bytes 00 00 00 00)
  cePC  [flt ]  0 (bytes 00 00 00 00)
  cePD  [flt ]  0 (bytes 00 00 00 00)
  cePa  [flt ]  0 (bytes 00 00 00 00)
  cePm  [flt ]  0 (bytes 00 00 00 00)
  cePw  [flt ]  0 (bytes 00 00 00 00)
  cePz  [flt ]  0 (bytes 00 00 00 00)
  ceU0  [flt ]  0 (bytes 00 00 00 00)
  ceU1  [flt ]  0 (bytes 00 00 00 00)
  cmD1  [flt ]  -1 (bytes 00 00 80 bf)
  cmPC  [flt ]  0 (bytes 00 00 00 00)
  cmPN  [flt ]  0 (bytes 00 00 00 00)
  cmPS  [flt ]  100 (bytes 00 00 c8 42)
  cmPz  [flt ]  0 (bytes 00 00 00 00)
  cmTa  [flt ]  100 (bytes 00 00 c8 42)
  cmTb  [flt ]  100 (bytes 00 00 c8 42)
  cmTd  [flt ]  100 (bytes 00 00 c8 42)
  csD0  [flt ]  0 (bytes 00 00 00 00)
  csP0  [flt ]  0 (bytes 00 00 00 00)
  csP1  [flt ]  0 (bytes 00 00 00 00)
  csPB  [flt ]  0 (bytes 00 00 00 00)
  csPC  [flt ]  0 (bytes 00 00 00 00)
  csPD  [flt ]  0 (bytes 00 00 00 00)
  csPa  [flt ]  0 (bytes 00 00 00 00)
  csPw  [flt ]  0 (bytes 00 00 00 00)
  csU0  [flt ]  0 (bytes 00 00 00 00)
  csU1  [flt ]  0 (bytes 00 00 00 00)
  fcB0  [flt ]  43.29977 (bytes f7 32 2d 42)
  fdS0  [flt ]  1.8096777 (bytes 85 a3 e7 3f)
  fdS1  [flt ]  1.0227876 (bytes b4 ea 82 3f)
  fdS2  [flt ]  1.7370121 (bytes 6a 56 de 3f)
  fdS3  [flt ]  0.01770778 (bytes e8 0f 91 3c)
  fdS4  [flt ]  0.9316393 (bytes ea 7f 6e 3f)
  fiB0  [flt ]  0.5949529 (bytes d5 4e 18 3f)
  fpC0  [flt ]  5.176881e-05 (bytes 56 22 59 38)
  fpS0  [flt ]  1.9300066 (bytes 75 0a f7 3f)
  fpS1  [flt ]  1.3947529 (bytes 43 87 b2 3f)
  fspz  [flt ]  0.5657693 (bytes 42 d6 10 3f)
  ft00  [flt ]  34.82488 (bytes ad 4c 0b 42)
  ft01  [flt ]  34.93509 (bytes 88 bd 0b 42)
  ft02  [flt ]  39.059624 (bytes 0e 3d 1c 42)
  ft03  [flt ]  34.85352 (bytes 01 6a 0b 42)
  ft04  [flt ]  34.902542 (bytes 34 9c 0b 42)
  ft05  [flt ]  35.044643 (bytes b7 2d 0c 42)
  ft06  [flt ]  36.670334 (bytes 6c ae 12 42)
  ft07  [flt ]  34.177303 (bytes 8f b5 08 42)
  ft08  [flt ]  35.99869 (bytes a9 fe 0f 42)
  ft09  [flt ]  36.175907 (bytes 21 b4 10 42)
  ft10  [flt ]  37.312073 (bytes 90 3f 15 42)
  ft11  [flt ]  37.442787 (bytes 6a c5 15 42)
  ft12  [flt ]  36.806366 (bytes b8 39 13 42)
  ft13  [flt ]  37.1842 (bytes 9f bc 14 42)
  ft14  [flt ]  36.783504 (bytes 4f 22 13 42)
  ft15  [flt ]  37.028557 (bytes 3e 1d 14 42)
  ft18  [flt ]  30.20944 (bytes ef ac f1 41)
  ftA0  [flt ]  7.8 (bytes 9a 99 f9 40)
  ftA1  [flt ]  7.8 (bytes 9a 99 f9 40)
  ftB0  [flt ]  33.209732 (bytes c4 d6 04 42)
  ftE0  [flt ]  42.698788 (bytes 8f cb 2a 42)
  ftG0  [flt ]  42.063232 (bytes c0 40 28 42)
  ftG1  [flt ]  42.323414 (bytes 2d 4b 29 42)
  ftG2  [flt ]  42.17366 (bytes d4 b1 28 42)
  ftH0  [flt ]  43.014107 (bytes 72 0e 2c 42)
  ftH1  [flt ]  42.98831 (bytes 08 f4 2b 42)
  ftN0  [flt ]  35.168434 (bytes 7a ac 0c 42)
  ftP0  [flt ]  44.27431 (bytes e5 18 31 42)
  ftP1  [flt ]  43.15523 (bytes f5 9e 2c 42)
  ftP2  [flt ]  43.926548 (bytes c9 b4 2f 42)
  ftP3  [flt ]  43.04928 (bytes 76 32 2c 42)
  ftP4  [flt ]  43.374046 (bytes 06 7f 2d 42)
  ftP5  [flt ]  44.04872 (bytes e4 31 30 42)
  ftP6  [flt ]  42.640217 (bytes 95 8f 2a 42)
  ftP7  [flt ]  44.150494 (bytes 1b 9a 30 42)
  ftP8  [flt ]  42.122063 (bytes fe 7c 28 42)
  ftR0  [flt ]  3 (bytes 00 00 40 40)
  ftR1  [flt ]  36.932434 (bytes d0 ba 13 42)
  ftR2  [flt ]  0 (bytes 00 00 00 00)
  ftR3  [flt ]  0.41743317 (bytes cd b9 d5 3e)
  ftR4  [flt ]  50.088356 (bytes 7a 5a 48 42)
  ftS0  [flt ]  45.029686 (bytes 66 1e 34 42)
  ftS1  [flt ]  46.79823 (bytes 63 31 3b 42)
  gP00  [ui32]  0 (bytes 00 00 00 00)
  gP01  [ui32]  0 (bytes 00 00 00 00)
  gP02  [ui32]  0 (bytes 00 00 00 00)
  gP03  [ui32]  0 (bytes 00 00 00 00)
  gP04  [ui32]  0 (bytes 00 00 00 00)
  gP05  [ui32]  0 (bytes 00 00 00 00)
  gP06  [ui32]  0 (bytes 00 00 00 00)
  gP07  [ui32]  0 (bytes 00 00 00 00)
  gP08  [ui32]  0 (bytes 00 00 00 00)
  gP09  [ui32]  0 (bytes 00 00 00 00)
  gP0a  [ui32]  0 (bytes 00 00 00 00)
  gP0b  [ui32]  0 (bytes 00 00 00 00)
  gP0c  [ui32]  0 (bytes 00 00 00 00)
  gP0d  [ui32]  0 (bytes 00 00 00 00)
  gP0e  [ui32]  0 (bytes 00 00 00 00)
  gP0f  [ui32]  0 (bytes 00 00 00 00)
  gP10  [ui32]  0 (bytes 00 00 00 00)
  gP11  [ui32]  0 (bytes 00 00 00 00)
  gP12  [ui32]  0 (bytes 00 00 00 00)
  gP13  [ui32]  0 (bytes 00 00 00 00)
  gP14  [ui32]  0 (bytes 00 00 00 00)
  gP15  [ui32]  0 (bytes 00 00 00 00)
  gP16  [ui32]  0 (bytes 00 00 00 00)
  gP17  [ui32]  0 (bytes 00 00 00 00)
  gP18  [ui32]  0 (bytes 00 00 00 00)
  gP19  [ui32]  0 (bytes 00 00 00 00)
  gP1a  [ui32]  0 (bytes 00 00 00 00)
  gp08  [ui32]  0 (bytes 00 00 00 00)
  gp0b  [ui32]  0 (bytes 00 00 00 00)
  gp0e  [ui32]  0 (bytes 00 00 00 00)
  iaD1  [flt ]  50.088356 (bytes 7a 5a 48 42)
  iaD2  [flt ]  2025 (bytes 00 20 fd 44)
  iaD3  [flt ]  1364.0046 (bytes 26 80 aa 44)
  iaD4  [flt ]  0 (bytes 00 00 00 00)
  isNn  [flt ]  0 (bytes 00 00 00 00)
  isP0  [flt ]  0 (bytes 00 00 00 00)
  isP1  [flt ]  0 (bytes 00 00 00 00)
  isPB  [flt ]  0 (bytes 00 00 00 00)
  isPC  [flt ]  0 (bytes 00 00 00 00)
  isPD  [flt ]  0 (bytes 00 00 00 00)
  isPa  [flt ]  0 (bytes 00 00 00 00)
  isPm  [flt ]  0 (bytes 00 00 00 00)
  isPw  [flt ]  0 (bytes 00 00 00 00)
  isPz  [flt ]  0 (bytes 00 00 00 00)
  isU0  [flt ]  0 (bytes 00 00 00 00)
  isU1  [flt ]  0 (bytes 00 00 00 00)
  mTPL  [si32]  0 (bytes 00 00 00 00)
  mUTL  [flt ]  0 (bytes 00 00 00 00)
  maP0  [si32]  0 (bytes 00 00 00 00)
  maP1  [si32]  0 (bytes 00 00 00 00)
  maPB  [si32]  0 (bytes 00 00 00 00)
  maPC  [si32]  0 (bytes 00 00 00 00)
  maPD  [si32]  0 (bytes 00 00 00 00)
  maPa  [si32]  0 (bytes 00 00 00 00)
  maPe  [si32]  0 (bytes 00 00 00 00)
  maPw  [si32]  0 (bytes 00 00 00 00)
  maU0  [si32]  0 (bytes 00 00 00 00)
  maU1  [si32]  0 (bytes 00 00 00 00)
  mlD0  [flt ]  100 (bytes 00 00 c8 42)
  mlD1  [flt ]  0 (bytes 00 00 00 00)
  mlD2  [flt ]  45 (bytes 00 00 34 42)
  mlD3  [flt ]  50.54835 (bytes 83 31 4a 42)
  mlD4  [flt ]  -10 (bytes 00 00 20 c1)
  mlP0  [flt ]  100 (bytes 00 00 c8 42)
  mlP1  [flt ]  100 (bytes 00 00 c8 42)
  mlPB  [flt ]  100 (bytes 00 00 c8 42)
  mlPC  [flt ]  15 (bytes 00 00 70 41)
  mlPD  [flt ]  100 (bytes 00 00 c8 42)
  mlPa  [flt ]  100 (bytes 00 00 c8 42)
  mlPw  [flt ]  100 (bytes 00 00 c8 42)
  mlT0  [flt ]  100 (bytes 00 00 c8 42)
  mlT1  [flt ]  100 (bytes 00 00 c8 42)
  mlTh  [flt ]  100 (bytes 00 00 c8 42)
  mlTp  [flt ]  100 (bytes 00 00 c8 42)
  mlU0  [flt ]  100 (bytes 00 00 c8 42)
  mlU1  [flt ]  100 (bytes 00 00 c8 42)
  mmPN  [si32]  0 (bytes 00 00 00 00)
  mxT0  [flt ]  100 (bytes 00 00 c8 42)
  nn00  [flt ]  0 (bytes 00 00 00 00)
  oF00  [si32]  16777216 (bytes 01 00 00 00)
  oF01  [si32]  83886080 (bytes 05 00 00 00)
  oKI4  [flt ]  0.002446 (bytes 12 4d 20 3b)
  oKI5  [flt ]  0.002446 (bytes 12 4d 20 3b)
  oKI6  [flt ]  0.005 (bytes 0a d7 a3 3b)
  oKI7  [flt ]  0.005 (bytes 0a d7 a3 3b)
  oKP4  [flt ]  0.010992 (bytes ca 17 34 3c)
  oKP5  [flt ]  0.010992 (bytes ca 17 34 3c)
  oKP6  [flt ]  0.099 (bytes 83 c0 ca 3d)
  oKP7  [flt ]  0.099 (bytes 83 c0 ca 3d)
  ocex  [flt ]  100 (bytes 00 00 c8 42)
  ocey  [flt ]  100 (bytes 00 00 c8 42)
  of00  [si32]  83886080 (bytes 05 00 00 00)
  of01  [si32]  335544320 (bytes 14 00 00 00)
  of10  [si32]  83886080 (bytes 05 00 00 00)
  of11  [si32]  503316480 (bytes 1e 00 00 00)
  of12  [si32]  16777216 (bytes 01 00 00 00)
  ofE0  [si32]  0 (bytes 00 00 00 00)
  ofE1  [si32]  0 (bytes 00 00 00 00)
  oft1  [si32]  83886080 (bytes 05 00 00 00)
  oft3  [si32]  83886080 (bytes 05 00 00 00)
  oft5  [si32]  83886080 (bytes 05 00 00 00)
  oft7  [si32]  83886080 (bytes 05 00 00 00)
  oft9  [si32]  83886080 (bytes 05 00 00 00)
  oftb  [si32]  83886080 (bytes 05 00 00 00)
  oftd  [si32]  83886080 (bytes 05 00 00 00)
  oftf  [si32]  83886080 (bytes 05 00 00 00)
  ofti  [si32]  385875968 (bytes 17 00 00 00)
  oisu  [flt ]  100 (bytes 00 00 c8 42)
  oisy  [flt ]  100 (bytes 00 00 c8 42)
  oke0  [flt ]  0 (bytes 00 00 00 00)
  oke1  [flt ]  0 (bytes 00 00 00 00)
  oki0  [flt ]  0.124 (bytes b6 f3 fd 3d)
  oki1  [flt ]  0.124 (bytes b6 f3 fd 3d)
  okia  [flt ]  0.135 (bytes 71 3d 0a 3e)
  okib  [flt ]  0.06 (bytes 8f c2 75 3d)
  okic  [flt ]  0.1 (bytes cd cc cc 3d)
  okid  [flt ]  2 (bytes 00 00 00 40)
  okie  [flt ]  0.35 (bytes 33 33 b3 3e)
  okin  [flt ]  0.06 (bytes 8f c2 75 3d)
  okix  [flt ]  0.124 (bytes b6 f3 fd 3d)
  okiy  [flt ]  0.124 (bytes b6 f3 fd 3d)
  okp0  [flt ]  5.6687 (bytes fe 65 b5 40)
  okp1  [flt ]  5.6687 (bytes fe 65 b5 40)
  okpa  [flt ]  0.5832 (bytes 98 4c 15 3f)
  okpb  [flt ]  3 (bytes 00 00 40 40)
  okpc  [flt ]  10 (bytes 00 00 20 41)
  okpd  [flt ]  5 (bytes 00 00 a0 40)
  okpe  [flt ]  0.3 (bytes 9a 99 99 3e)
  okpn  [flt ]  2 (bytes 00 00 00 40)
  okpx  [flt ]  5.6687 (bytes fe 65 b5 40)
  okpy  [flt ]  5.6687 (bytes fe 65 b5 40)
  oof0  [flt ]  7.8 (bytes 9a 99 f9 40)
  oof1  [flt ]  7.8 (bytes 9a 99 f9 40)
  oof2  [flt ]  5.5 (bytes 00 00 b0 40)
  oof3  [flt ]  4.6 (bytes 33 33 93 40)
  oof4  [flt ]  4.6 (bytes 33 33 93 40)
  oof5  [flt ]  4.6 (bytes 33 33 93 40)
  oof6  [flt ]  6 (bytes 00 00 c0 40)
  oof7  [flt ]  6.1 (bytes 33 33 c3 40)
  oof8  [flt ]  5.1 (bytes 33 33 a3 40)
  oof9  [flt ]  6.1 (bytes 33 33 c3 40)
  oofA  [flt ]  0 (bytes 00 00 00 00)
  oofa  [flt ]  5.1 (bytes 33 33 a3 40)
  oofb  [flt ]  5.5 (bytes 00 00 b0 40)
  oofc  [flt ]  6.1 (bytes 33 33 c3 40)
  oofd  [flt ]  5.1 (bytes 33 33 a3 40)
  oofe  [flt ]  6.1 (bytes 33 33 c3 40)
  ooff  [flt ]  5.1 (bytes 33 33 a3 40)
  oofg  [flt ]  5.5 (bytes 00 00 b0 40)
  oop1  [flt ]  105 (bytes 00 00 d2 42)
  oop2  [flt ]  105 (bytes 00 00 d2 42)
  opmn  [flt ]  2 (bytes 00 00 00 40)
  opmx  [flt ]  50 (bytes 00 00 48 42)
  otSC  [flt ]  7 (bytes 00 00 e0 40)
  oumn  [flt ]  2.5 (bytes 00 00 20 40)
  oumx  [flt ]  15 (bytes 00 00 70 41)
  ov01  [flt ]  0.7079 (bytes ef 38 35 3f)
  ov02  [flt ]  -0.5431 (bytes 9a 08 0b bf)
  ov03  [flt ]  -0.4446 (bytes 9c a2 e3 be)
  ov04  [flt ]  1.2728 (bytes 1c eb a2 3f)
  ov10  [flt ]  3.0313 (bytes d2 00 42 40)
  ov11  [flt ]  0.9493 (bytes 53 05 73 3f)
  ov12  [flt ]  0.0393 (bytes 09 f9 20 3d)
  ov13  [flt ]  -0.2902 (bytes 18 95 94 be)
  ov14  [flt ]  0.4916 (bytes ff b2 fb 3e)
